datetime,Platform Name,location,priority,monitoring item
7/31/2019 23:19,platform 1,location 1,WARNING,Consumer
7/31/2019 23:13,platform 1,location 1,WARNING,Consumer
7/31/2019 23:08,platform 1,location 1,WARNING,Consumer
7/31/2019 23:03,platform 1,location 1,WARNING,Consumer
7/31/2019 22:58,platform 1,location 1,CRITICAL,Consumer
7/31/2019 22:53,platform 1,location 1,WARNING,Consumer
7/31/2019 22:48,platform 1,location 1,WARNING,Consumer
7/31/2019 22:38,platform 1,location 1,WARNING,Consumer
7/31/2019 22:33,platform 1,location 1,WARNING,Consumer
7/31/2019 22:28,platform 1,location 1,WARNING,Consumer
7/31/2019 22:23,platform 1,location 1,WARNING,Consumer
7/31/2019 22:18,platform 1,location 1,WARNING,Consumer
7/31/2019 22:13,platform 1,location 1,WARNING,Consumer
7/31/2019 22:08,platform 1,location 1,WARNING,Consumer
7/31/2019 22:03,platform 1,location 1,WARNING,Consumer
7/31/2019 21:58,platform 1,location 1,WARNING,Consumer
7/31/2019 21:53,platform 1,location 1,WARNING,Consumer
7/31/2019 21:43,platform 1,location 1,WARNING,Consumer
7/31/2019 21:38,platform 1,location 1,WARNING,Consumer
7/31/2019 21:33,platform 1,location 1,WARNING,Consumer
7/31/2019 21:28,platform 1,location 1,WARNING,Consumer
7/31/2019 21:23,platform 1,location 1,WARNING,Consumer
7/31/2019 21:18,platform 1,location 1,WARNING,Consumer
7/31/2019 21:13,platform 1,location 1,WARNING,Consumer
7/31/2019 21:08,platform 1,location 1,WARNING,Consumer
7/31/2019 21:03,platform 1,location 1,WARNING,Consumer
7/31/2019 20:58,platform 1,location 1,WARNING,Consumer
7/31/2019 20:53,platform 1,location 1,WARNING,Consumer
7/31/2019 20:48,platform 1,location 1,WARNING,Consumer
7/31/2019 20:43,platform 1,location 1,WARNING,Consumer
7/31/2019 20:38,platform 1,location 1,WARNING,Consumer
7/31/2019 20:33,platform 1,location 1,WARNING,Consumer
7/31/2019 20:28,platform 1,location 1,WARNING,Consumer
7/31/2019 20:23,platform 1,location 1,WARNING,Consumer
7/31/2019 20:18,platform 1,location 1,WARNING,Consumer
7/31/2019 20:13,platform 1,location 1,WARNING,Consumer
7/31/2019 20:08,platform 1,location 1,WARNING,Consumer
7/31/2019 20:03,platform 1,location 1,WARNING,Consumer
7/31/2019 19:58,platform 1,location 1,WARNING,Consumer
7/31/2019 19:53,platform 1,location 1,WARNING,Consumer
7/31/2019 19:48,platform 1,location 1,WARNING,Consumer
7/31/2019 19:43,platform 1,location 1,WARNING,Consumer
7/31/2019 19:38,platform 1,location 1,WARNING,Consumer
7/31/2019 19:33,platform 1,location 1,WARNING,Consumer
7/31/2019 19:28,platform 1,location 1,WARNING,Consumer
7/31/2019 19:23,platform 1,location 1,WARNING,Consumer
7/31/2019 19:18,platform 1,location 1,WARNING,Consumer
7/31/2019 19:13,platform 1,location 1,WARNING,Consumer
7/31/2019 19:08,platform 1,location 1,WARNING,Consumer
7/31/2019 19:03,platform 1,location 1,WARNING,Consumer
7/31/2019 18:58,platform 1,location 1,WARNING,Consumer
7/31/2019 18:53,platform 1,location 1,WARNING,Consumer
7/31/2019 18:48,platform 1,location 1,WARNING,Consumer
7/31/2019 18:43,platform 1,location 1,WARNING,Consumer
7/31/2019 18:38,platform 1,location 1,WARNING,Consumer
7/31/2019 18:33,platform 1,location 1,WARNING,Consumer
7/31/2019 18:28,platform 1,location 1,WARNING,Consumer
7/31/2019 18:23,platform 1,location 1,WARNING,Consumer
7/31/2019 18:18,platform 1,location 1,WARNING,Consumer
7/31/2019 18:13,platform 1,location 1,WARNING,Consumer
7/31/2019 18:08,platform 1,location 1,WARNING,Consumer
7/31/2019 18:03,platform 1,location 1,WARNING,Consumer
7/31/2019 17:58,platform 1,location 1,WARNING,Consumer
7/31/2019 17:53,platform 1,location 1,WARNING,Consumer
7/31/2019 17:48,platform 1,location 1,WARNING,Consumer
7/31/2019 17:43,platform 1,location 1,WARNING,Consumer
7/31/2019 17:38,platform 1,location 1,WARNING,Consumer
7/31/2019 17:33,platform 1,location 1,WARNING,Consumer
7/31/2019 17:28,platform 1,location 1,WARNING,Consumer
7/31/2019 17:23,platform 1,location 1,WARNING,Consumer
7/31/2019 17:18,platform 1,location 1,WARNING,Consumer
7/31/2019 17:13,platform 1,location 1,WARNING,Consumer
7/31/2019 17:08,platform 1,location 1,WARNING,Consumer
7/31/2019 17:03,platform 1,location 1,WARNING,Consumer
7/31/2019 16:58,platform 1,location 1,WARNING,Consumer
7/31/2019 16:53,platform 1,location 1,WARNING,Consumer
7/31/2019 16:48,platform 1,location 1,WARNING,Consumer
7/31/2019 16:43,platform 1,location 1,WARNING,Consumer
7/31/2019 16:33,platform 1,location 1,WARNING,Consumer
7/31/2019 16:28,platform 1,location 1,WARNING,Consumer
7/31/2019 16:23,platform 1,location 1,WARNING,Consumer
7/31/2019 16:18,platform 1,location 1,WARNING,Consumer
7/31/2019 16:13,platform 1,location 1,WARNING,Consumer
7/31/2019 16:08,platform 1,location 1,WARNING,Consumer
7/31/2019 16:03,platform 1,location 1,WARNING,Consumer
7/31/2019 15:58,platform 1,location 1,WARNING,Consumer
7/31/2019 15:53,platform 1,location 1,WARNING,Consumer
7/31/2019 15:48,platform 1,location 1,WARNING,Consumer
7/31/2019 15:43,platform 1,location 1,WARNING,Consumer
7/31/2019 15:38,platform 1,location 1,WARNING,Consumer
7/31/2019 15:33,platform 1,location 1,WARNING,Consumer
7/31/2019 15:28,platform 1,location 1,WARNING,Consumer
7/31/2019 15:23,platform 1,location 1,WARNING,Consumer
7/31/2019 15:18,platform 1,location 1,WARNING,Consumer
7/31/2019 15:13,platform 1,location 1,WARNING,Consumer
7/31/2019 15:08,platform 1,location 1,WARNING,Consumer
7/31/2019 14:53,platform 1,location 1,WARNING,Consumer
7/31/2019 14:48,platform 1,location 1,WARNING,Consumer
7/31/2019 14:43,platform 1,location 1,WARNING,Consumer
7/31/2019 14:38,platform 1,location 1,WARNING,Consumer
7/31/2019 14:33,platform 1,location 1,WARNING,Consumer
7/31/2019 14:28,platform 1,location 1,WARNING,Consumer
7/31/2019 14:23,platform 1,location 1,WARNING,Consumer
7/31/2019 14:18,platform 1,location 1,WARNING,Consumer
7/31/2019 14:13,platform 1,location 1,WARNING,Consumer
7/31/2019 14:08,platform 1,location 1,WARNING,Consumer
7/31/2019 14:03,platform 1,location 1,WARNING,Consumer
7/31/2019 13:58,platform 1,location 1,WARNING,Consumer
7/31/2019 13:48,platform 1,location 1,WARNING,Consumer
7/31/2019 13:43,platform 1,location 1,WARNING,Consumer
7/31/2019 13:38,platform 1,location 1,WARNING,Consumer
7/31/2019 13:33,platform 1,location 1,WARNING,Consumer
7/31/2019 13:28,platform 1,location 1,WARNING,Consumer
7/31/2019 13:23,platform 1,location 1,WARNING,Consumer
7/31/2019 13:18,platform 1,location 1,WARNING,Consumer
7/31/2019 13:13,platform 1,location 1,WARNING,Consumer
7/31/2019 13:08,platform 1,location 1,WARNING,Consumer
7/31/2019 13:03,platform 1,location 1,WARNING,Consumer
7/31/2019 12:58,platform 1,location 1,WARNING,Consumer
7/31/2019 12:53,platform 1,location 1,WARNING,Consumer
7/31/2019 12:48,platform 1,location 1,WARNING,Consumer
7/31/2019 12:43,platform 1,location 1,WARNING,Consumer
7/31/2019 12:38,platform 1,location 1,WARNING,Consumer
7/31/2019 12:33,platform 1,location 1,WARNING,Consumer
7/31/2019 12:28,platform 1,location 1,WARNING,Consumer
7/31/2019 12:18,platform 1,location 1,WARNING,Consumer
7/31/2019 12:13,platform 1,location 1,WARNING,Consumer
7/31/2019 12:08,platform 1,location 1,WARNING,Consumer
7/31/2019 12:03,platform 1,location 1,WARNING,Consumer
7/31/2019 11:58,platform 1,location 1,WARNING,Consumer
7/31/2019 11:53,platform 1,location 1,WARNING,Consumer
7/31/2019 11:48,platform 1,location 1,WARNING,Consumer
7/31/2019 11:43,platform 1,location 1,WARNING,Consumer
7/31/2019 11:33,platform 1,location 1,WARNING,Consumer
7/31/2019 11:28,platform 1,location 1,WARNING,Consumer
7/31/2019 11:23,platform 1,location 1,WARNING,Consumer
7/31/2019 11:18,platform 1,location 1,WARNING,Consumer
7/31/2019 11:09,platform 1,location 1,WARNING,Consumer
7/31/2019 11:04,platform 1,location 1,WARNING,Consumer
7/31/2019 10:59,platform 1,location 1,WARNING,Consumer
7/31/2019 10:54,platform 1,location 1,WARNING,Consumer
7/31/2019 10:49,platform 1,location 1,WARNING,Consumer
7/31/2019 10:44,platform 1,location 1,WARNING,Consumer
7/31/2019 10:29,platform 1,location 1,WARNING,Consumer
7/31/2019 10:03,platform 1,location 1,WARNING,Consumer
7/31/2019 9:48,platform 1,location 1,WARNING,Consumer
7/31/2019 9:33,platform 1,location 1,WARNING,Consumer
7/31/2019 9:23,platform 1,location 1,WARNING,Consumer
7/31/2019 9:18,platform 1,location 1,WARNING,Consumer
7/31/2019 9:13,platform 1,location 1,WARNING,Consumer
7/31/2019 9:08,platform 1,location 1,WARNING,Consumer
7/31/2019 8:53,platform 1,location 1,WARNING,Consumer
7/31/2019 8:48,platform 1,location 1,WARNING,Consumer
7/31/2019 8:23,platform 1,location 1,WARNING,Consumer
7/31/2019 8:18,platform 1,location 1,WARNING,Consumer
7/31/2019 8:04,platform 1,location 1,WARNING,Consumer
7/31/2019 7:59,platform 1,location 1,WARNING,Consumer
7/31/2019 7:54,platform 1,location 1,WARNING,Consumer
7/31/2019 7:44,platform 1,location 1,WARNING,Consumer
7/31/2019 7:34,platform 1,location 1,WARNING,Consumer
7/31/2019 7:29,platform 1,location 1,WARNING,Consumer
7/31/2019 7:19,platform 1,location 1,WARNING,Consumer
7/31/2019 7:14,platform 1,location 1,WARNING,Consumer
7/31/2019 6:49,platform 1,location 1,WARNING,Consumer
7/31/2019 6:44,platform 1,location 1,WARNING,Consumer
7/31/2019 6:39,platform 1,location 1,WARNING,Consumer
7/31/2019 6:29,platform 1,location 1,WARNING,Consumer
7/31/2019 6:24,platform 1,location 1,WARNING,Consumer
7/31/2019 6:19,platform 1,location 1,WARNING,Consumer
7/31/2019 6:14,platform 1,location 1,WARNING,Consumer
7/31/2019 6:09,platform 1,location 1,WARNING,Consumer
7/31/2019 6:04,platform 1,location 1,WARNING,Consumer
7/31/2019 5:59,platform 1,location 1,WARNING,Consumer
7/31/2019 5:54,platform 1,location 1,WARNING,Consumer
7/31/2019 5:49,platform 1,location 1,WARNING,Consumer
7/31/2019 5:44,platform 1,location 1,WARNING,Consumer
7/31/2019 5:39,platform 1,location 1,WARNING,Consumer
7/31/2019 5:34,platform 1,location 1,WARNING,Consumer
7/31/2019 5:29,platform 1,location 1,WARNING,Consumer
7/31/2019 5:24,platform 1,location 1,WARNING,Consumer
7/31/2019 5:19,platform 1,location 1,WARNING,Consumer
7/31/2019 5:14,platform 1,location 1,WARNING,Consumer
7/31/2019 5:09,platform 1,location 1,WARNING,Consumer
7/31/2019 5:04,platform 1,location 1,WARNING,Consumer
7/31/2019 4:59,platform 1,location 1,WARNING,Consumer
7/31/2019 4:54,platform 1,location 1,WARNING,Consumer
7/31/2019 4:49,platform 1,location 1,WARNING,Consumer
7/31/2019 4:44,platform 1,location 1,WARNING,Consumer
7/31/2019 4:39,platform 1,location 1,WARNING,Consumer
7/31/2019 4:34,platform 1,location 1,WARNING,Consumer
7/31/2019 4:29,platform 1,location 1,WARNING,Consumer
7/31/2019 4:24,platform 1,location 1,WARNING,Consumer
7/31/2019 4:19,platform 1,location 1,WARNING,Consumer
7/31/2019 4:13,platform 1,location 1,WARNING,Consumer
7/31/2019 4:08,platform 1,location 1,WARNING,Consumer
7/31/2019 4:03,platform 1,location 1,WARNING,Consumer
7/31/2019 3:58,platform 1,location 1,WARNING,Consumer
7/31/2019 3:53,platform 1,location 1,WARNING,Consumer
7/31/2019 3:48,platform 1,location 1,WARNING,Consumer
7/31/2019 3:43,platform 1,location 1,WARNING,Consumer
7/31/2019 3:38,platform 1,location 1,WARNING,Consumer
7/31/2019 3:33,platform 1,location 1,WARNING,Consumer
7/31/2019 3:28,platform 1,location 1,WARNING,Consumer
7/31/2019 3:23,platform 1,location 1,WARNING,Consumer
7/31/2019 3:18,platform 1,location 1,WARNING,Consumer
7/31/2019 3:14,platform 1,location 1,WARNING,Consumer
7/31/2019 3:09,platform 1,location 1,WARNING,Consumer
7/31/2019 3:04,platform 1,location 1,WARNING,Consumer
7/31/2019 2:59,platform 1,location 1,WARNING,Consumer
7/31/2019 2:54,platform 1,location 1,WARNING,Consumer
7/31/2019 2:49,platform 1,location 1,WARNING,Consumer
7/31/2019 2:44,platform 1,location 1,WARNING,Consumer
7/31/2019 2:39,platform 1,location 1,WARNING,Consumer
7/31/2019 2:34,platform 1,location 1,WARNING,Consumer
7/31/2019 2:29,platform 1,location 1,WARNING,Consumer
7/31/2019 2:24,platform 1,location 1,WARNING,Consumer
7/31/2019 2:19,platform 1,location 1,WARNING,Consumer
7/31/2019 2:13,platform 1,location 1,WARNING,Consumer
7/31/2019 2:08,platform 1,location 1,WARNING,Consumer
7/31/2019 2:03,platform 1,location 1,WARNING,Consumer
7/31/2019 1:58,platform 1,location 1,WARNING,Consumer
7/31/2019 1:53,platform 1,location 1,WARNING,Consumer
7/31/2019 1:48,platform 1,location 1,WARNING,Consumer
7/31/2019 1:43,platform 1,location 1,WARNING,Consumer
7/31/2019 1:38,platform 1,location 1,WARNING,Consumer
7/31/2019 1:33,platform 1,location 1,WARNING,Consumer
7/31/2019 1:28,platform 1,location 1,WARNING,Consumer
7/31/2019 1:23,platform 1,location 1,WARNING,Consumer
7/31/2019 1:18,platform 1,location 1,WARNING,Consumer
7/31/2019 1:13,platform 1,location 1,WARNING,Consumer
7/31/2019 1:08,platform 1,location 1,WARNING,Consumer
7/31/2019 1:03,platform 1,location 1,WARNING,Consumer
7/31/2019 0:58,platform 1,location 1,WARNING,Consumer
7/31/2019 0:53,platform 1,location 1,WARNING,Consumer
7/31/2019 0:48,platform 1,location 1,WARNING,Consumer
7/31/2019 0:43,platform 1,location 1,WARNING,Consumer
7/31/2019 0:38,platform 1,location 1,WARNING,Consumer
7/31/2019 0:33,platform 1,location 1,WARNING,Consumer
7/31/2019 0:28,platform 1,location 1,WARNING,Consumer
7/31/2019 0:23,platform 1,location 1,WARNING,Consumer
7/31/2019 0:18,platform 1,location 1,WARNING,Consumer
7/31/2019 0:13,platform 1,location 1,WARNING,Consumer
7/31/2019 0:08,platform 1,location 1,WARNING,Consumer
7/31/2019 0:03,platform 1,location 1,WARNING,Consumer
7/30/2019 23:58,platform 1,location 1,WARNING,Consumer
7/30/2019 23:53,platform 1,location 1,WARNING,Consumer
7/30/2019 23:48,platform 1,location 1,WARNING,Consumer
7/30/2019 23:43,platform 1,location 1,WARNING,Consumer
7/30/2019 23:38,platform 1,location 1,WARNING,Consumer
7/30/2019 23:33,platform 1,location 1,WARNING,Consumer
7/30/2019 23:28,platform 1,location 1,WARNING,Consumer
7/30/2019 23:23,platform 1,location 1,WARNING,Consumer
7/30/2019 23:18,platform 1,location 1,WARNING,Consumer
7/30/2019 23:13,platform 1,location 1,WARNING,Consumer
7/30/2019 23:08,platform 1,location 1,WARNING,Consumer
7/30/2019 23:03,platform 1,location 1,WARNING,Consumer
7/30/2019 22:58,platform 1,location 1,WARNING,Consumer
7/30/2019 22:53,platform 1,location 1,WARNING,Consumer
7/30/2019 22:48,platform 1,location 1,WARNING,Consumer
7/30/2019 22:43,platform 1,location 1,WARNING,Consumer
7/30/2019 22:38,platform 1,location 1,WARNING,Consumer
7/30/2019 22:33,platform 1,location 1,WARNING,Consumer
7/30/2019 22:28,platform 1,location 1,WARNING,Consumer
7/30/2019 22:23,platform 1,location 1,WARNING,Consumer
7/30/2019 22:18,platform 1,location 1,WARNING,Consumer
7/30/2019 22:13,platform 1,location 1,WARNING,Consumer
7/30/2019 22:08,platform 1,location 1,WARNING,Consumer
7/30/2019 22:03,platform 1,location 1,WARNING,Consumer
7/30/2019 21:58,platform 1,location 1,WARNING,Consumer
7/30/2019 21:53,platform 1,location 1,WARNING,Consumer
7/30/2019 21:48,platform 1,location 1,WARNING,Consumer
7/30/2019 21:43,platform 1,location 1,WARNING,Consumer
7/30/2019 21:38,platform 1,location 1,CRITICAL,Consumer
7/30/2019 21:33,platform 1,location 1,WARNING,Consumer
7/30/2019 21:28,platform 1,location 1,WARNING,Consumer
7/30/2019 21:23,platform 1,location 1,WARNING,Consumer
7/30/2019 21:18,platform 1,location 1,WARNING,Consumer
7/30/2019 21:13,platform 1,location 1,WARNING,Consumer
7/30/2019 21:08,platform 1,location 1,WARNING,Consumer
7/30/2019 21:03,platform 1,location 1,WARNING,Consumer
7/30/2019 20:58,platform 1,location 1,WARNING,Consumer
7/30/2019 20:53,platform 1,location 1,WARNING,Consumer
7/30/2019 20:48,platform 1,location 1,WARNING,Consumer
7/30/2019 20:43,platform 1,location 1,WARNING,Consumer
7/30/2019 20:38,platform 1,location 1,WARNING,Consumer
7/30/2019 20:33,platform 1,location 1,WARNING,Consumer
7/30/2019 20:28,platform 1,location 1,WARNING,Consumer
7/30/2019 20:23,platform 1,location 1,WARNING,Consumer
7/30/2019 20:13,platform 1,location 1,WARNING,Consumer
7/30/2019 20:08,platform 1,location 1,WARNING,Consumer
7/30/2019 20:03,platform 1,location 1,WARNING,Consumer
7/30/2019 19:58,platform 1,location 1,WARNING,Consumer
7/30/2019 19:53,platform 1,location 1,WARNING,Consumer
7/30/2019 19:48,platform 1,location 1,WARNING,Consumer
7/30/2019 19:43,platform 1,location 1,WARNING,Consumer
7/30/2019 19:38,platform 1,location 1,WARNING,Consumer
7/30/2019 19:33,platform 1,location 1,WARNING,Consumer
7/30/2019 19:28,platform 1,location 1,WARNING,Consumer
7/30/2019 19:23,platform 1,location 1,WARNING,Consumer
7/30/2019 19:18,platform 1,location 1,WARNING,Consumer
7/30/2019 19:09,platform 1,location 1,WARNING,Consumer
7/30/2019 19:04,platform 1,location 1,WARNING,Consumer
7/30/2019 18:59,platform 1,location 1,WARNING,Consumer
7/30/2019 18:54,platform 1,location 1,WARNING,Consumer
7/30/2019 18:49,platform 1,location 1,WARNING,Consumer
7/30/2019 18:44,platform 1,location 1,WARNING,Consumer
7/30/2019 18:39,platform 1,location 1,WARNING,Consumer
7/30/2019 18:34,platform 1,location 1,CRITICAL,Consumer
7/30/2019 18:29,platform 1,location 1,WARNING,Consumer
7/30/2019 18:24,platform 1,location 1,WARNING,Consumer
7/30/2019 18:19,platform 1,location 1,WARNING,Consumer
7/30/2019 18:13,platform 1,location 1,CRITICAL,Consumer
7/30/2019 18:08,platform 1,location 1,WARNING,Consumer
7/30/2019 18:03,platform 1,location 1,WARNING,Consumer
7/30/2019 17:58,platform 1,location 1,WARNING,Consumer
7/30/2019 17:53,platform 1,location 1,WARNING,Consumer
7/30/2019 17:48,platform 1,location 1,WARNING,Consumer
7/30/2019 17:43,platform 1,location 1,CRITICAL,Consumer
7/30/2019 17:38,platform 1,location 1,WARNING,Consumer
7/30/2019 17:33,platform 1,location 1,WARNING,Consumer
7/30/2019 17:28,platform 1,location 1,WARNING,Consumer
7/30/2019 17:23,platform 1,location 1,WARNING,Consumer
7/30/2019 17:18,platform 1,location 1,WARNING,Consumer
7/30/2019 17:13,platform 1,location 1,WARNING,Consumer
7/30/2019 17:08,platform 1,location 1,WARNING,Consumer
7/30/2019 17:03,platform 1,location 1,WARNING,Consumer
7/30/2019 16:58,platform 1,location 1,WARNING,Consumer
7/30/2019 16:53,platform 1,location 1,WARNING,Consumer
7/30/2019 16:48,platform 1,location 1,WARNING,Consumer
7/30/2019 16:43,platform 1,location 1,WARNING,Consumer
7/30/2019 16:38,platform 1,location 1,CRITICAL,Consumer
7/30/2019 16:33,platform 1,location 1,WARNING,Consumer
7/30/2019 16:28,platform 1,location 1,WARNING,Consumer
7/30/2019 16:23,platform 1,location 1,WARNING,Consumer
7/30/2019 16:18,platform 1,location 1,WARNING,Consumer
7/30/2019 16:13,platform 1,location 1,WARNING,Consumer
7/30/2019 16:08,platform 1,location 1,CRITICAL,Consumer
7/30/2019 16:03,platform 1,location 1,CRITICAL,Consumer
7/30/2019 15:58,platform 1,location 1,WARNING,Consumer
7/30/2019 15:53,platform 1,location 1,WARNING,Consumer
7/30/2019 15:48,platform 1,location 1,WARNING,Consumer
7/30/2019 15:43,platform 1,location 1,WARNING,Consumer
7/30/2019 15:38,platform 1,location 1,WARNING,Consumer
7/30/2019 15:33,platform 1,location 1,WARNING,Consumer
7/30/2019 15:28,platform 1,location 1,WARNING,Consumer
7/30/2019 15:23,platform 1,location 1,WARNING,Consumer
7/30/2019 15:18,platform 1,location 1,WARNING,Consumer
7/30/2019 15:13,platform 1,location 1,WARNING,Consumer
7/30/2019 15:08,platform 1,location 1,WARNING,Consumer
7/30/2019 15:03,platform 1,location 1,WARNING,Consumer
7/30/2019 14:58,platform 1,location 1,WARNING,Consumer
7/30/2019 14:53,platform 1,location 1,WARNING,Consumer
